cell_id,dataset,celltype,n_proteins_identified,intensity_max,intensity_min_detected,intensity_median,dynamic_range_log10
[200] Kidney_1cell_200.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,166,17054.294921875,151.84080505371094,568.7609558105469,2.0504452713156027
[711] Kidney_1cell_711.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,773,442591.28125,168.93101501464844,643.32568359375,3.418293462858865
[78] Kidney_1cell_078.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,505,215559.8125,216.07797241210938,681.9255981445312,2.9989573012070014
[536] Kidney_1cell_536.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,360,873535.625,167.3871612548828,643.0559997558594,3.7175584771523154
[740] Kidney_1cell_740.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,1184,285645.0,103.17205810546875,363.120361328125,3.4422645324086294
[613] Kidney_1cell_613.htrms.PG.Quantity,kidney768,CD-intercalated cells (type B),697,219362.9375,187.42172241210938,604.1089477539062,3.0683433284006307
[350] Kidney_1cell_350.htrms.PG.Quantity,kidney768,Proximal straight tubule,335,217008.84375,151.16793823242188,560.7442626953125,3.1570177431817013
[498] Kidney_1cell_498.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,135,251954.171875,241.32574462890625,942.01220703125,3.018717898917268
[95] Kidney_1cell_095.htrms.PG.Quantity,,,72,155645.6875,410.8509521484375,2026.9554443359375,2.5784527943287383
[656] Kidney_1cell_656.htrms.PG.Quantity,kidney768,Proximal straight tubule,840,204160.0,152.3355255126953,612.8991088867188,3.127169461945475
[149] Kidney_1cell_149.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,271,270813.09375,237.37989807128906,1002.2520141601562,3.0572257195346206
[764] Kidney_1cell_764.htrms.PG.Quantity,kidney768,CNT,448,60398.77734375,203.44163513183594,740.01904296875,2.4725883095007086
[264] Kidney_1cell_264.htrms.PG.Quantity,kidney768,Descending vasa recta,289,146398.859375,185.661865234375,596.748779296875,2.8968149838161787
[614] Kidney_1cell_614.htrms.PG.Quantity,kidney768,CNT,381,74835.453125,199.04507446289062,917.2322387695312,2.575155957562302
[83] Kidney_1cell_083.htrms.PG.Quantity,kidney768,Descending vasa recta,268,307755.96875,273.6802673339844,821.3073425292969,3.0509629991757325
[427] Kidney_1cell_427.htrms.PG.Quantity,kidney768,Unknown,158,124427.1015625,362.8045959472656,1443.2508544921875,2.5352422046806002
[674] Kidney_1cell_674.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,421,864277.5625,230.63038635253906,754.5076293945312,3.5737367119010117
[354] Kidney_1cell_354.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,652,294979.5,144.73851013183594,476.9055938720703,3.309207737247602
[376] Kidney_1cell_376.htrms.PG.Quantity,kidney768,CNT,430,133591.015625,181.8563995361328,740.9155883789062,2.866048663079986
[31] Kidney_1cell_031.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,447,364248.0625,219.91543579101562,750.4906616210938,3.2191415369435283
[474] Kidney_1cell_474.htrms.PG.Quantity,kidney768,CNT,1299,307446.53125,97.06695556640625,358.3140563964844,3.500698188991633
[175] Kidney_1cell_175.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,474,628020.5625,136.49990844726562,424.4396057128906,3.66284150344828
[33] Kidney_1cell_033.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,659,45065.046875,178.5574951171875,646.8047485351562,2.4020617423129846
[309] Kidney_1cell_309.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,86,13728.982421875,215.1514129638672,1086.5890502929688,1.8048941463970618
[578] Kidney_1cell_578.htrms.PG.Quantity,kidney768,Proximal straight tubule,1243,63567.2578125,101.66452026367188,404.9072570800781,2.796064061445653
[704] Kidney_1cell_704.htrms.PG.Quantity,kidney768,DCT2,1399,83420.078125,87.27174377441406,301.3402099609375,2.980396938557679
[559] Kidney_1cell_559.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,575,571353.3125,181.68838500976562,645.9215087890625,3.4975775850248003
[460] Kidney_1cell_460.htrms.PG.Quantity,,,62,14122.5986328125,154.3094482421875,988.8448791503906,1.961522098173899
[4] Kidney_1cell_004.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,111,243256.953125,253.20794677734375,989.1688232421875,2.982587931128788
[71] Kidney_1cell_071.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,187,39108.82421875,225.01922607421875,861.8701782226562,2.240055132718405
[557] Kidney_1cell_557.htrms.PG.Quantity,kidney768,Proximal straight tubule,1381,53162.0390625,90.16014099121094,365.8777770996094,2.770587048038019
[283] Kidney_1cell_283.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,881,450915.9375,149.98519897460938,511.2648620605469,3.478047182013458
[622] Kidney_1cell_622.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,995,557224.375,121.56999206542969,537.7327270507812,3.661203717419299
[355] Kidney_1cell_355.htrms.PG.Quantity,kidney768,Proximal straight tubule,419,211702.84375,155.6446533203125,687.4216918945312,3.133592485363251
[346] Kidney_1cell_346.htrms.PG.Quantity,kidney768,CNT,744,123126.6796875,121.11383056640625,459.4361572265625,3.0071584280330916
[724] Kidney_1cell_724.htrms.PG.Quantity,,,69,82856.34375,493.0310363769531,1424.6195068359375,2.2254515059803914
[319] Kidney_1cell_319.htrms.PG.Quantity,kidney768,CNT,851,141039.671875,129.9242401123047,462.9061279296875,3.0356511034731355
[333] Kidney_1cell_333.htrms.PG.Quantity,kidney768,CNT,782,123125.1015625,148.19247436523438,488.1173553466797,2.9195204522473994
[390] Kidney_1cell_390.htrms.PG.Quantity,kidney768,Descending vasa recta,303,246819.3125,216.8936004638672,684.2454833984375,3.0561324001152723
[374] Kidney_1cell_374.htrms.PG.Quantity,kidney768,Proximal straight tubule,1495,41083.49609375,77.20259857177734,301.02392578125,2.726035475223493
[144] Kidney_1cell_144.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,138,44572.4453125,217.14846801757812,1115.8519897460938,2.3123096910375436
[209] Kidney_1cell_209.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,147,67149.7890625,239.6129150390625,824.1776123046875,2.4475344301136728
[330] Kidney_1cell_330.htrms.PG.Quantity,kidney768,Descending vasa recta,462,63758.81640625,162.0652618408203,582.34228515625,2.5948503111687784
[352] Kidney_1cell_352.htrms.PG.Quantity,kidney768,Unknown,215,261959.515625,188.3831787109375,893.0265502929688,3.143192057973089
[356] Kidney_1cell_356.htrms.PG.Quantity,kidney768,Descending vasa recta,362,274398.875,199.52593994140625,753.8423767089844,3.1383829610954304
[208] Kidney_1cell_208.htrms.PG.Quantity,kidney768,Descending vasa recta,553,231036.421875,159.41262817382812,525.1287841796875,3.161157728018509
[165] Kidney_1cell_165.htrms.PG.Quantity,kidney768,Descending vasa recta,295,29256.294921875,249.66619873046875,820.4866333007812,2.068859576308591
[646] Kidney_1cell_646.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,87,486330.28125,322.12908935546875,1368.0518798828125,3.178901366798702
[103] Kidney_1cell_103.htrms.PG.Quantity,kidney768,Proximal straight tubule,407,166877.9375,167.0927276611328,729.6796875,2.999441374920976
[14] Kidney_1cell_014.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,444,117032.25,156.41769409179688,514.7243041992188,2.874019675393288
[757] Kidney_1cell_757.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,464,329252.90625,181.34201049804688,779.8366088867188,3.2590311907361054
[32] Kidney_1cell_032.htrms.PG.Quantity,kidney768,Proximal straight tubule,367,35768.0625,182.27281188964844,796.4053955078125,2.292773522321773
[534] Kidney_1cell_534.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,432,75696.09375,168.90933227539062,758.5705261230469,2.651419823487314
[251] Kidney_1cell_251.htrms.PG.Quantity,kidney768,Descending vasa recta,659,132384.3125,161.319091796875,632.044921875,2.914150756063736
[5] Kidney_1cell_005.htrms.PG.Quantity,kidney768,Descending vasa recta,266,290447.6875,209.05921936035156,755.7093200683594,3.142798598658619
[228] Kidney_1cell_228.htrms.PG.Quantity,kidney768,Unknown,203,2198843.75,156.00045776367188,696.1077270507812,4.149068496720402
[145] Kidney_1cell_145.htrms.PG.Quantity,kidney768,CNT,684,233057.90625,172.7582550048828,600.3132934570312,3.130025031832971
[525] Kidney_1cell_525.htrms.PG.Quantity,kidney768,Proximal straight tubule,457,401410.84375,168.28587341308594,751.4017333984375,3.377541439285401
[172] Kidney_1cell_172.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,1002,105419.234375,123.10586547851562,399.0815887451172,2.9326411120172597
[3] Kidney_1cell_003.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,107,16816.00390625,199.96083068847656,715.3695068359375,1.9247778673132565
[502] Kidney_1cell_502.htrms.PG.Quantity,kidney768,DCT2,713,89537.328125,157.94964599609375,611.1788330078125,2.753485473618158
[304] Kidney_1cell_304.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,774,3157954.0,190.16757202148438,858.7696228027344,4.220269337973941
[9] Kidney_1cell_009.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,299,2174110.25,326.2022705078125,1215.283203125,3.823794583964733
[629] Kidney_1cell_629.htrms.PG.Quantity,kidney768,Descending vasa recta,250,2223189.0,229.45895385742188,951.3578491210938,3.9862713757212904
[677] Kidney_1cell_677.htrms.PG.Quantity,kidney768,CNT,1115,594757.3125,131.97222900390625,455.2695617675781,3.6538572383936323
[626] Kidney_1cell_626.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,739,220130.984375,153.94544982910156,547.5524291992188,3.1553143186844546
[242] Kidney_1cell_242.htrms.PG.Quantity,kidney768,CNT,667,166482.125,128.33961486816406,464.80181884765625,3.11300687894019
[96] Kidney_1cell_096.htrms.PG.Quantity,kidney768,Proximal straight tubule,342,258535.5,233.95285034179688,803.0036315917969,3.043391844578796
[550] Kidney_1cell_550.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,189,83367.0546875,226.18138122558594,890.645263671875,2.5665376065265395
[533] Kidney_1cell_533.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,213,22034.61328125,207.20260620117188,853.591796875,2.0267102191444266
[70] Kidney_1cell_070.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,1062,73003.25,134.60890197753906,454.39427185058594,2.7342684130482096
[411] Kidney_1cell_411.htrms.PG.Quantity,kidney768,Proximal straight tubule,551,359622.375,144.1565399169922,658.01611328125,3.397012355143854
[82] Kidney_1cell_082.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,995,72569.4765625,139.79464721679688,559.0751953125,2.7152634481145475
[61] Kidney_1cell_061.htrms.PG.Quantity,kidney768,CNT,388,331120.34375,195.10684204101562,977.7147827148438,3.229713364675602
[431] Kidney_1cell_431.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,450,205074.21875,187.32286071777344,632.9794921875,3.0393202842118785
[685] Kidney_1cell_685.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,207,1439909.5,248.62478637695312,841.1446533203125,3.762790774056972
[439] Kidney_1cell_439.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,575,225987.796875,173.4302520751953,609.5342407226562,3.114960132965642
[139] Kidney_1cell_139.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,907,155467.28125,166.8030548095703,603.8199462890625,2.969435003872396
[64] Kidney_1cell_064.htrms.PG.Quantity,,,49,527134.5625,243.9917755126953,1817.1898193359375,3.3345463050614277
[158] Kidney_1cell_158.htrms.PG.Quantity,kidney768,Unknown,104,24384.044921875,391.3911437988281,1393.5942993164062,1.794494755308893
[302] Kidney_1cell_302.htrms.PG.Quantity,kidney768,CNT,608,224297.6875,127.85221862792969,510.74046325683594,3.244116527279319
[642] Kidney_1cell_642.htrms.PG.Quantity,kidney768,Descending vasa recta,660,490209.40625,195.19158935546875,789.4833984375,3.3999205399947288
[299] Kidney_1cell_299.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,787,90664.859375,137.87326049804688,521.440185546875,2.8179589461472734
[467] Kidney_1cell_467.htrms.PG.Quantity,,,10,3688.262939453125,155.85252380371094,418.2930603027344,1.3741080352804511
[322] Kidney_1cell_322.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,472,236286.515625,156.86404418945312,640.2271118164062,3.177915530486825
[405] Kidney_1cell_405.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,1047,418694.59375,124.33547973632812,468.0332336425781,3.52730227887123
[617] Kidney_1cell_617.htrms.PG.Quantity,,,51,164977.875,397.9158935546875,1475.8480224609375,2.6176344192863645
[92] Kidney_1cell_092.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,897,67362.40625,158.77635192871094,582.8027954101562,2.62763177288332
[328] Kidney_1cell_328.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,474,717568.1875,160.36111450195312,597.3634643554688,3.650764110638437
[21] Kidney_1cell_021.htrms.PG.Quantity,kidney768,Unknown,184,288613.875,195.3136749267578,1070.3788452148438,3.169584554228924
[63] Kidney_1cell_063.htrms.PG.Quantity,kidney768,Proximal straight tubule,1193,52588.23828125,109.1817855834961,442.27044677734375,2.6827384295088357
[357] Kidney_1cell_357.htrms.PG.Quantity,kidney768,Descending vasa recta,598,655186.25,143.4691162109375,581.8263244628906,3.6596063515683457
[414] Kidney_1cell_414.htrms.PG.Quantity,kidney768,Unknown,102,187830.078125,324.7801818847656,1100.3350830078125,2.7621756184526536
[313] Kidney_1cell_313.htrms.PG.Quantity,kidney768,CNT,367,111183.4453125,250.418212890625,1000.0073852539062,2.6473742157921567
[641] Kidney_1cell_641.htrms.PG.Quantity,kidney768,Descending vasa recta,389,174664.59375,237.56838989257812,741.286376953125,2.866416223807655
[90] Kidney_1cell_090.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,302,303417.0,205.98550415039062,973.714599609375,3.16820325122963
[691] Kidney_1cell_691.htrms.PG.Quantity,kidney768,Proximal straight tubule,1277,130396.7734375,88.7140121459961,372.46197509765625,3.167274624337665
[635] Kidney_1cell_635.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,523,170629.828125,187.64329528808594,690.4735107421875,2.958721902130748
[222] Kidney_1cell_222.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,797,94779.4375,123.68498229980469,439.92889404296875,2.8843971556545265
[41] Kidney_1cell_041.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,259,22561.0546875,162.35134887695312,834.1875610351562,2.1429034969868574
[408] Kidney_1cell_408.htrms.PG.Quantity,kidney768,Descending vasa recta,676,341460.1875,170.4861602783203,625.32763671875,3.3016509448567515
[561] Kidney_1cell_561.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,303,697148.5,164.15640258789062,825.0151977539062,3.6280674710956218
[125] Kidney_1cell_125.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,135,56910.875,258.7746887207031,1011.3333740234375,2.3422734680551214
[422] Kidney_1cell_422.htrms.PG.Quantity,kidney768,Proximal straight tubule,450,851158.5625,158.2667236328125,676.3005676269531,3.730620860546058
[753] Kidney_1cell_753.htrms.PG.Quantity,kidney768,Descending vasa recta,324,15079.755859375,217.76832580566406,755.3750610351562,1.8403995980840593
[710] Kidney_1cell_710.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,650,311810.21875,177.1609344482422,630.4381103515625,3.2455223815951535
[483] Kidney_1cell_483.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,235,649486.375,191.3448944091797,779.1724243164062,3.530753166241952
[110] Kidney_1cell_110.htrms.PG.Quantity,kidney768,CNT,419,2583484.25,208.58529663085938,845.5587158203125,4.092922126896495
[574] Kidney_1cell_574.htrms.PG.Quantity,kidney768,CNT,938,203092.96875,144.58389282226562,557.4330139160156,3.147574974373766
[667] Kidney_1cell_667.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,977,207274.890625,121.27865600585938,455.351318359375,3.2327623191279535
[108] Kidney_1cell_108.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,599,350659.34375,197.36671447753906,736.3001708984375,3.2496115041327065
[205] Kidney_1cell_205.htrms.PG.Quantity,kidney768,Macula densa,241,274545.75,147.62936401367188,484.74609375,3.2694419763485585
[168] Kidney_1cell_168.htrms.PG.Quantity,,,4,1447.5411376953125,128.83753967285156,734.4917907714844,1.0505884920107817
[381] Kidney_1cell_381.htrms.PG.Quantity,kidney768,Proximal straight tubule,539,132257.296875,163.90975952148438,665.1126708984375,2.906814829062804
[486] Kidney_1cell_486.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,276,235726.453125,174.32496643066406,752.8222351074219,3.1310487313601856
[134] Kidney_1cell_134.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,251,262480.25,178.41859436035156,911.5736083984375,3.1676565174892777
[572] Kidney_1cell_572.htrms.PG.Quantity,,,46,22759.580078125,501.2023620605469,1767.81201171875,1.6571511358534907
[74] Kidney_1cell_074.htrms.PG.Quantity,kidney768,CNT,400,361172.40625,305.5075988769531,925.2526550292969,3.0726925456959515
[53] Kidney_1cell_053.htrms.PG.Quantity,kidney768,CNT,1038,377575.1875,125.51983642578125,441.8406982421875,3.4782910821154327
[695] Kidney_1cell_695.htrms.PG.Quantity,,,58,200108.234375,295.08978271484375,1043.9049377441406,2.831310787444642
[544] Kidney_1cell_544.htrms.PG.Quantity,kidney768,Descending vasa recta,373,442604.65625,239.27838134765625,728.8343505859375,3.2671125162906676
[65] Kidney_1cell_065.htrms.PG.Quantity,,,42,2845493.5,1431.860595703125,10420.2802734375,3.298256860260703
[623] Kidney_1cell_623.htrms.PG.Quantity,kidney768,CNT,1319,376356.0,95.46041107177734,322.8895263671875,3.5957755439073247
[708] Kidney_1cell_708.htrms.PG.Quantity,kidney768,Proximal straight tubule,567,466861.40625,166.81861877441406,686.6401977539062,3.4469434528546024
[342] Kidney_1cell_342.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,123,373757.53125,193.72906494140625,888.8721923828125,3.285395170203659
[26] Kidney_1cell_026.htrms.PG.Quantity,,,3,1638.7645263671875,116.14690399169922,775.5899658203125,1.1495089166462877
[570] Kidney_1cell_570.htrms.PG.Quantity,kidney768,Proximal straight tubule,1437,56860.6953125,86.47959899902344,345.0298767089844,2.817898498940809
[398] Kidney_1cell_398.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,309,218879.953125,214.33648681640625,866.73828125,3.009109879106522
[419] Kidney_1cell_419.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,251,29166.078125,229.871337890625,952.55322265625,2.103393211271116
[423] Kidney_1cell_423.htrms.PG.Quantity,kidney768,CNT,535,259359.140625,157.65350341796875,614.9144287109375,3.216197932293008
[223] Kidney_1cell_223.htrms.PG.Quantity,kidney768,CNT,477,614121.375,150.5978546142578,567.3456420898438,3.6104354285823796
[383] Kidney_1cell_383.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,301,263800.28125,162.28024291992188,787.8383178710938,3.2110096050973382
[565] Kidney_1cell_565.htrms.PG.Quantity,kidney768,Proximal straight tubule,947,58871.3125,132.93099975585938,503.7261047363281,2.6462774472177224
[11] Kidney_1cell_011.htrms.PG.Quantity,kidney768,Descending vasa recta,214,18682.083984375,228.25926208496094,709.6006164550781,1.912996911149139
[154] Kidney_1cell_154.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,475,679209.125,198.5692901611328,704.6885986328125,3.534091428600586
[553] Kidney_1cell_553.htrms.PG.Quantity,kidney768,Macula densa,183,189471.25,216.51382446289062,668.8831176757812,2.9420576889128087
[583] Kidney_1cell_583.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,1661,192127.484375,78.29154205322266,285.6909484863281,3.3898746492077
[29] Kidney_1cell_029.htrms.PG.Quantity,kidney768,Descending vasa recta,335,365829.125,203.3653564453125,694.7984619140625,3.2550013060412764
[395] Kidney_1cell_395.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,251,559934.9375,243.86683654785156,1101.58251953125,3.3609848218028358
[396] Kidney_1cell_396.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,233,219858.703125,167.191650390625,809.7703247070312,3.118929077052542
[45] Kidney_1cell_045.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,192,2313790.5,261.9001159667969,888.8650207519531,3.946188342880962
[587] Kidney_1cell_587.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,196,44089.0,201.9877166748047,759.4752807617188,2.3390052887035506
[469] Kidney_1cell_469.htrms.PG.Quantity,kidney768,CNT,743,168356.46875,151.6236114501953,555.7216186523438,3.045462971235179
[162] Kidney_1cell_162.htrms.PG.Quantity,kidney768,Descending vasa recta,362,256004.09375,199.3482208251953,762.9025573730469,3.108634546195958
[229] Kidney_1cell_229.htrms.PG.Quantity,kidney768,Proximal straight tubule,788,193282.609375,146.9082794189453,582.0780334472656,3.1191465077539733
[22] Kidney_1cell_022.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,558,354421.625,197.34304809570312,655.222412109375,3.2542983805702344
[540] Kidney_1cell_540.htrms.PG.Quantity,kidney768,CNT,1091,678534.8125,112.52777862548828,426.4399108886719,3.7803123885314998
[66] Kidney_1cell_066.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,250,53977.69140625,224.22280883789062,1078.5170288085938,2.3815345174291296
[480] Kidney_1cell_480.htrms.PG.Quantity,kidney768,Descending vasa recta,572,20573.994140625,169.29571533203125,630.9577331542969,2.0846726450289745
[476] Kidney_1cell_476.htrms.PG.Quantity,kidney768,Descending vasa recta,272,24342.4921875,239.19656372070312,779.2499084472656,2.007610102975207
[54] Kidney_1cell_054.htrms.PG.Quantity,kidney768,Descending vasa recta,191,227941.40625,242.8260498046875,774.9074096679688,2.9725279482727203
[625] Kidney_1cell_625.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,1116,93946.71875,111.96115112304688,404.3907775878906,2.923814261228737
[612] Kidney_1cell_612.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,188,187586.46875,231.6618194580078,876.8009948730469,2.90834704509093
[131] Kidney_1cell_131.htrms.PG.Quantity,kidney768,Descending vasa recta,723,370726.53125,184.21978759765625,697.60888671875,3.3037173904335297
[298] Kidney_1cell_298.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,279,1185104.25,169.5702362060547,698.4696044921875,3.844406930458406
[701] Kidney_1cell_701.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,127,146797.078125,347.1908874511719,1177.95068359375,2.626149093452001
[340] Kidney_1cell_340.htrms.PG.Quantity,kidney768,Proximal straight tubule,1578,33833.0703125,70.57755279541016,286.6990661621094,2.6806748157374924
[127] Kidney_1cell_127.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,859,82430.296875,154.7943878173828,546.0435791015625,2.726331652998751
[472] Kidney_1cell_472.htrms.PG.Quantity,kidney768,CNT,975,111501.515625,134.1293487548828,431.7645568847656,2.919756954789866
[596] Kidney_1cell_596.htrms.PG.Quantity,kidney768,CNT,336,100671.625,184.4338836669922,809.7975463867188,2.7370663674800113
[448] Kidney_1cell_448.htrms.PG.Quantity,kidney768,Descending vasa recta,391,751348.125,170.3870086669922,641.5922241210938,3.6444047284956396
[696] Kidney_1cell_696.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,530,132948.640625,154.59371948242188,703.3423767089844,2.934492054798019
[301] Kidney_1cell_301.htrms.PG.Quantity,kidney768,CNT,878,468326.03125,122.41619873046875,487.6412811279297,3.5827094084525686
[664] Kidney_1cell_664.htrms.PG.Quantity,kidney768,DCT2,1197,418847.09375,118.01649475097656,406.20196533203125,3.5501127949914024
[580] Kidney_1cell_580.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,922,380388.40625,132.2444305419922,467.01336669921875,3.458849880895746
[707] Kidney_1cell_707.htrms.PG.Quantity,kidney768,Proximal straight tubule,535,678089.5625,152.7369842529297,772.2088012695312,3.647342848212796
[23] Kidney_1cell_023.htrms.PG.Quantity,,,23,118405.578125,174.2915802001953,948.0400390625,2.8320957552075137
[512] Kidney_1cell_512.htrms.PG.Quantity,kidney768,Descending vasa recta,150,60202.578125,240.84970092773438,906.8905944824219,2.3978689785828577
[129] Kidney_1cell_129.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,764,112540.359375,150.26321411132812,479.4564666748047,2.874455623544597
[279] Kidney_1cell_279.htrms.PG.Quantity,kidney768,CNT,1027,429246.53125,113.02811431884766,408.9613342285156,3.579520312105338
[621] Kidney_1cell_621.htrms.PG.Quantity,kidney768,Proximal straight tubule,1254,106534.5625,114.59255981445312,475.7057189941406,2.96833410574377
[504] Kidney_1cell_504.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,703,96964.1953125,176.93911743164062,656.4288330078125,2.7387875409911495
[566] Kidney_1cell_566.htrms.PG.Quantity,kidney768,Macula densa,349,344866.0625,173.58950805664062,568.6768188476562,3.2981269861277056
[91] Kidney_1cell_091.htrms.PG.Quantity,kidney768,Proximal straight tubule,1130,97367.625,129.04855346679688,488.35675048828125,2.8776614359786343
[732] Kidney_1cell_732.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,242,35786.078125,281.8006896972656,1067.32421875,2.1037720540154163
[230] Kidney_1cell_230.htrms.PG.Quantity,kidney768,DCT2,919,88628.4296875,124.99179077148438,475.2406311035156,2.850691564282056
[126] Kidney_1cell_126.htrms.PG.Quantity,kidney768,DCT2,1059,128569.6640625,119.29637908935547,429.5009765625,3.03251124707862
[385] Kidney_1cell_385.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,110,4487372.0,649.4168090820312,2850.890869140625,3.839468548303044
[311] Kidney_1cell_311.htrms.PG.Quantity,,,61,12210.857421875,239.1329345703125,926.4782104492188,1.708106766882794
[542] Kidney_1cell_542.htrms.PG.Quantity,kidney768,Descending vasa recta,654,159763.578125,173.31361389160156,643.8947143554688,2.9646451004395424
[113] Kidney_1cell_113.htrms.PG.Quantity,kidney768,Proximal straight tubule,415,41304.44140625,221.20269775390625,859.02783203125,2.271206333965252
[360] Kidney_1cell_360.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,515,375418.71875,175.71908569335938,640.1868286132812,3.3296969883136724
[610] Kidney_1cell_610.htrms.PG.Quantity,kidney768,Proximal straight tubule,1522,266040.4375,80.15715026855469,311.18841552734375,3.5210053845097495
[603] Kidney_1cell_603.htrms.PG.Quantity,,,35,347757.96875,263.2226867675781,1912.1024169921875,3.120953772738036
[716] Kidney_1cell_716.htrms.PG.Quantity,kidney768,Proximal straight tubule,1041,139577.109375,121.32817077636719,521.9036865234375,3.060852549959661
[631] Kidney_1cell_631.htrms.PG.Quantity,kidney768,Proximal straight tubule,1132,128271.0234375,99.20867919921875,437.2281494140625,3.111578892109414
[236] Kidney_1cell_236.htrms.PG.Quantity,kidney768,Descending vasa recta,301,765323.5,145.90382385253906,596.2288818359375,3.719778374919646
[195] Kidney_1cell_195.htrms.PG.Quantity,kidney768,Macula densa,258,1072211.75,131.17649841308594,427.2245330810547,3.912424528407884
[477] Kidney_1cell_477.htrms.PG.Quantity,kidney768,Descending vasa recta,291,26454.162109375,249.8160400390625,795.8365478515625,2.02487369069228
[18] Kidney_1cell_018.htrms.PG.Quantity,kidney768,Descending vasa recta,378,25692.205078125,188.83963012695312,620.5889587402344,2.1337082388203568
[259] Kidney_1cell_259.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,848,202909.5625,139.57699584960938,575.2593078613281,3.1624886678087636
[98] Kidney_1cell_098.htrms.PG.Quantity,kidney768,Descending vasa recta,291,298980.25,264.31829833984375,934.0567626953125,3.0535152710053177
